nr_escuela_colegio,nr_PAE,fcs,csi_alimentos_menos_preferidos,csi_pedir_prestados_alimentos,csi_reducir_numero_comidas,csi_reducir_tamano_porciones,csi_reducir_adultos,fcs_carne,fcs_vegetales
_,_,92.0,3,0,7,0,0,7,4
1,0,27.0,7,7,3,7,7,0,0
1,0,27.0,7,7,3,7,7,0,0
_,_,49.0,0,0,0,0,0,7,0
2,2,63.5,7,0,0,0,0,7,5
1,0,84.0,0,0,0,0,0,7,0
1,0,56.5,0,0,7,7,7,7,0
1,0,71.0,0,0,0,0,0,7,0
1,0,90.0,0,0,0,0,0,7,0
2,2,73.0,0,0,0,0,0,7,7
2,2,62.0,1,0,0,0,0,7,0
1,1,87.0,0,0,0,0,0,5,0
2,0,49.0,3,2,0,3,3,7,0
2,1,31.0,7,0,0,7,7,2,0
2,1,31.0,7,0,0,7,7,2,0
1,0,9.0,4,4,1,2,4,0,0
_,_,101.0,7,0,0,0,0,7,5
2,0,94.0,1,0,0,0,0,7,4
1,1,74.0,0,0,7,0,0,7,7
2,1,62.0,7,0,0,0,1,7,0
2,2,98.5,0,0,0,0,0,7,7
_,_,47.0,2,0,0,0,0,7,0
1,0,53.0,3,0,0,2,0,7,0
0,_,52.0,2,2,0,2,3,7,0
_,_,77.0,7,4,2,7,0,7,7
2,0,80.0,2,0,7,0,0,7,3
_,_,101.5,0,0,0,0,0,7,3
2,0,86.0,1,0,0,0,0,7,0
2,0,53.0,0,1,0,0,0,7,0
2,0,26.0,7,7,7,7,0,2,0
3,0,58.0,3,3,0,2,3,7,0
2,2,74.0,1,0,1,0,0,6,1
2,2,61.0,2,0,0,0,0,7,0
1,0,88.0,2,7,7,7,0,7,7
0,_,87.0,0,0,0,0,0,7,5
1,0,96.0,0,0,0,0,0,7,7
2,1,98.0,1,0,0,0,0,7,7
_,_,67.0,4,0,0,0,0,7,0
2,0,73.5,7,1,2,3,3,7,0
1,0,95.0,2,0,0,0,0,7,2
_,_,102.0,0,0,0,0,0,7,7
_,_,95.0,1,0,0,0,0,5,7
1,0,86.5,3,0,0,0,0,7,0
2,2,60.0,3,0,0,7,0,7,0
1,1,109.0,0,0,0,0,0,7,7
_,_,54.5,7,0,0,0,0,7,0
_,_,51.0,7,0,5,7,0,4,0
2,1,103.0,4,0,0,0,0,7,7
1,1,62.5,1,0,0,0,0,5,2
1,0,106.0,3,0,0,0,0,7,7
2,2,48.0,7,7,3,3,3,3,0
1,0,75.0,7,0,0,0,0,3,7
_,_,71.0,1,1,0,0,0,3,0
2,1,60.0,2,0,2,1,0,5,0
1,0,112.0,2,0,0,0,0,7,7
_,_,84.0,7,2,7,7,0,7,7
1,1,61.0,2,3,0,3,3,4,3
_,_,85.0,2,2,2,0,0,4,4
_,_,43.5,0,0,0,0,0,2,7
1,0,94.5,2,0,0,7,0,7,7
_,_,65.0,5,0,0,0,0,3,2
1,0,30.0,5,2,1,7,7,3,2
1,0,72.0,2,0,1,0,2,7,7
_,_,37.5,0,0,0,4,0,0,0
_,_,43.5,2,0,3,3,5,2,7
_,_,60.0,3,1,0,3,0,7,0
0,_,66.5,0,0,0,0,0,5,7
1,1,45.0,7,3,7,7,7,4,7
_,_,75.5,4,0,4,4,0,7,6
2,2,74.0,0,0,7,0,0,4,0
_,_,93.0,0,0,0,0,0,3,7
1,1,63.5,4,0,0,0,0,5,7
1,1,43.5,3,0,0,3,3,5,0
1,1,64.0,4,0,0,7,7,7,7
1,1,67.0,1,0,7,7,0,6,7
2,1,53.0,7,0,0,3,3,7,0
1,1,71.0,1,3,0,7,3,7,0
2,2,71.0,7,0,7,0,0,7,3
2,1,28.5,3,2,2,7,4,0,3
1,1,61.0,7,3,3,7,7,7,0
_,_,72.0,7,6,5,2,1,7,7
0,_,73.5,7,7,0,0,6,7,7
0,_,55.5,2,0,7,7,0,7,7
1,1,61.5,7,0,0,3,4,7,4
2,1,56.5,1,3,2,7,7,7,4
2,2,62.0,7,4,7,3,4,7,7
2,2,96.0,4,2,0,1,1,7,6
1,0,31.0,1,0,0,4,0,4,0
1,0,32.0,7,0,0,7,7,2,3
0,_,38.0,7,4,7,7,7,2,1
2,0,56.0,4,0,3,7,7,7,0
_,_,98.0,2,1,3,5,0,7,7
_,_,52.0,0,0,0,0,0,7,0
1,0,70.0,7,0,0,0,0,7,7
_,_,76.0,7,3,0,7,0,7,7
1,1,70.0,2,0,0,0,0,7,7
1,0,81.5,0,0,0,0,0,7,6
_,_,68.0,7,0,2,7,7,7,1
1,1,35.5,7,0,0,3,7,3,0
0,_,58.5,3,4,3,6,7,3,3
0,_,58.5,3,4,3,6,7,3,3
1,0,37.0,7,2,0,0,1,2,2
2,2,34.0,7,3,2,7,7,4,0
2,1,47.0,5,4,5,2,0,2,3
0,_,57.0,3,2,0,0,2,2,4
0,_,57.0,3,2,0,0,2,2,4
2,1,77.0,0,0,0,0,0,7,0
1,1,81.0,7,0,0,0,0,7,7
1,1,72.0,4,2,7,7,7,6,4
2,2,90.0,0,0,0,0,0,7,6
1,0,88.0,7,4,3,4,3,7,0
_,_,74.5,2,0,0,7,0,7,3
1,0,75.0,2,0,0,0,0,7,3
1,1,72.0,2,0,0,0,0,7,3
1,0,112.0,7,0,3,4,5,7,7
1,1,55.0,1,3,3,2,5,5,4
1,1,56.5,2,1,2,2,1,4,2
1,1,112.0,3,1,0,0,2,7,7
2,0,29.0,7,2,7,3,7,1,0
1,0,61.0,4,0,3,7,0,7,0
2,0,19.0,7,0,7,7,7,0,0
1,1,83.0,7,2,2,2,0,7,0
1,1,46.0,3,1,7,0,0,4,4
2,2,93.0,4,0,0,2,2,7,0
0,_,100.0,0,0,0,0,0,7,0
2,2,86.0,3,2,3,0,2,6,0
0,_,50.5,4,4,4,4,7,5,0
1,0,87.0,0,0,0,0,0,7,3
3,0,53.0,7,0,0,0,0,0,0
1,0,67.0,0,0,0,0,0,7,0
1,1,59.0,7,0,2,0,3,5,7
2,1,60.0,3,0,0,0,0,3,7
2,0,46.0,7,0,2,0,4,3,4
2,0,27.0,4,2,2,4,5,0,0
_,_,71.0,4,1,1,7,0,5,5
2,0,96.0,1,0,0,0,0,7,7
_,_,44.0,5,3,7,3,0,2,1
2,0,29.0,5,4,2,7,7,2,0
_,_,7.0,4,0,7,7,7,0,0
1,0,36.5,7,3,7,7,7,7,0
2,0,80.0,3,0,0,0,0,7,0
1,0,39.0,6,0,7,5,4,4,0
2,1,58.0,3,0,2,3,3,7,7
_,_,24.5,0,0,0,0,0,4,0
_,_,80.0,3,0,0,3,0,7,3
2,2,68.0,7,0,0,4,3,3,1
1,0,41.0,7,0,7,7,7,0,5
0,_,57.0,3,0,0,3,0,7,2
_,_,46.0,3,3,7,7,0,6,2
_,_,44.0,3,0,1,0,0,4,0
1,0,57.0,5,0,0,0,0,5,2
_,_,68.0,2,0,0,0,0,7,4
1,0,39.0,3,2,2,5,4,3,0
_,_,37.0,3,2,3,2,0,4,0
1,1,59.0,0,0,0,0,0,7,3
_,_,41.0,0,0,0,0,0,2,4
_,_,70.5,2,0,0,0,0,5,7
1,0,76.0,2,2,0,0,0,7,0
1,1,70.0,3,0,0,0,0,4,0
1,1,41.0,0,0,0,0,0,5,0
0,_,73.0,7,7,3,7,7,7,0
2,1,61.0,4,3,1,4,5,7,4
1,1,36.0,2,2,3,3,3,3,0
1,1,51.0,0,0,0,7,0,7,0
1,0,85.0,0,0,0,0,0,7,7
_,_,46.0,7,0,5,7,0,6,0
_,_,61.5,5,0,0,0,0,3,5
3,0,76.0,0,0,0,0,0,3,7
2,0,65.5,3,0,0,0,0,3,0
1,0,53.0,7,7,0,0,0,2,2
2,0,97.0,0,0,0,0,0,7,7
1,1,66.0,4,0,0,4,2,7,0
_,_,97.0,0,0,0,0,0,7,4
2,0,78.5,0,0,0,0,0,7,7
2,0,50.0,3,0,0,4,0,5,0
1,1,47.5,0,0,0,0,0,6,0
2,0,87.0,7,3,7,7,7,7,7
0,_,77.5,0,0,0,0,0,7,7
0,_,77.5,0,0,0,0,0,7,7
1,1,89.5,3,0,0,0,0,7,3
1,1,70.0,1,0,0,3,0,7,7
2,0,78.0,7,0,0,0,2,7,7
1,0,112.0,0,0,0,0,0,7,7
2,0,95.5,0,0,0,0,0,7,5
2,2,56.0,4,0,0,3,0,7,1
0,_,47.0,4,0,0,0,0,5,0
1,1,78.0,0,0,0,6,5,7,5
_,_,64.0,3,0,0,0,0,7,0
_,_,69.5,7,0,0,3,0,7,2
1,0,80.0,0,0,0,0,0,7,3
_,_,37.0,0,0,1,0,0,3,0
2,1,36.5,4,1,0,0,0,0,6
0,_,97.0,7,0,3,3,0,7,7
2,0,102.5,0,0,0,0,0,7,7
1,1,86.0,0,0,0,2,0,5,2
1,0,58.5,7,0,7,7,7,5,4
2,0,71.5,7,0,0,0,3,7,0
2,2,90.5,0,0,0,0,0,7,7
1,0,72.0,0,0,0,0,0,6,2
1,1,66.0,0,0,4,7,7,7,3
1,0,55.0,3,0,0,0,0,7,0
1,0,78.0,7,2,0,0,0,7,0
1,0,57.0,7,0,2,2,0,7,0
1,0,57.0,4,3,7,7,0,7,7
1,1,52.0,1,0,0,0,0,7,0
1,0,68.0,2,0,0,2,0,7,3
2,2,51.0,2,0,0,0,2,7,0
2,2,77.5,7,0,0,7,7,7,0
2,0,86.0,0,0,0,0,0,7,2
_,_,40.0,7,4,0,0,0,3,2
0,_,63.0,3,3,0,0,0,4,0
1,0,107.0,0,0,0,0,0,7,7
1,0,75.0,0,0,0,0,0,5,3
0,_,75.0,0,0,0,0,0,7,7
1,1,93.5,5,4,2,0,5,7,7
2,0,84.5,5,0,5,7,2,7,7
0,_,46.0,1,0,1,0,1,2,2
1,0,61.0,7,7,7,7,7,7,0
0,_,49.0,2,5,2,0,5,3,7
2,0,82.0,4,0,0,7,0,7,4
1,0,65.0,3,0,0,0,0,3,7
_,_,69.0,7,4,7,7,7,2,3
2,0,91.0,1,0,0,2,0,7,7
1,0,80.0,2,0,5,5,5,5,5
_,_,41.0,3,0,2,1,0,4,0
_,_,104.5,0,0,0,0,0,7,7
1,0,70.0,7,0,7,0,2,7,1
3,0,41.5,4,0,3,7,5,2,0
1,0,72.0,7,0,0,0,0,2,2
1,2,35.5,7,7,3,4,2,3,0
2,2,69.0,3,1,0,0,2,7,0
1,1,72.0,0,0,0,7,0,5,0
1,0,73.0,5,0,0,0,0,7,7
1,1,23.0,4,1,0,2,0,1,0
2,1,71.0,2,0,0,2,1,7,1
_,_,75.0,2,0,0,2,0,5,0
2,2,55.5,2,3,2,3,7,6,0
_,_,87.0,3,1,0,0,0,7,3
_,_,53.5,0,0,4,0,0,6,0
_,_,52.0,5,2,5,3,0,3,0
2,1,90.5,7,0,3,4,6,7,4
1,0,73.0,7,2,1,2,0,5,0
2,0,37.5,7,3,2,7,3,4,0
_,_,67.0,7,7,2,7,7,5,0
_,_,38.0,0,0,1,1,2,3,0
1,1,49.5,7,1,1,7,7,2,7
1,0,58.0,7,2,0,2,3,2,7
2,2,31.5,7,7,1,7,7,0,3
2,0,57.0,7,5,7,7,7,7,0
2,1,43.0,3,0,0,0,0,3,0
1,1,87.0,1,0,0,0,0,7,0
0,_,30.5,7,0,6,7,7,1,0
1,0,44.0,1,1,3,7,2,2,0
_,_,22.5,7,2,2,5,3,1,2
2,0,34.5,5,4,3,4,4,3,1
1,1,77.0,2,2,2,3,2,2,7
_,_,34.0,4,0,2,0,0,2,2
1,1,50.5,3,4,5,3,4,3,3
1,1,15.5,4,2,3,2,3,1,1
2,0,40.5,1,2,2,1,0,2,3
1,1,39.0,3,4,3,3,3,3,4
2,2,95.5,0,0,0,0,2,7,2
2,0,55.0,0,0,7,7,7,5,7
1,1,88.0,0,0,0,0,0,7,2
1,0,62.0,0,0,0,0,0,7,7
1,0,110.0,0,0,0,0,0,7,7
_,_,48.0,0,0,2,2,7,2,7
2,0,63.5,0,0,0,0,0,7,1
1,0,52.0,1,1,0,7,0,7,0
3,0,60.5,7,0,1,6,1,6,5
1,0,101.0,2,0,0,0,0,7,6
1,1,63.5,6,3,7,0,7,7,3
2,2,36.5,3,7,2,7,7,2,0
1,0,64.0,0,0,0,1,0,7,1
2,1,80.0,7,0,1,0,0,7,7
0,_,57.0,1,0,0,3,0,6,3
3,0,52.0,1,1,0,2,2,3,3
2,0,94.0,0,0,0,0,0,7,2
_,_,65.0,0,0,0,0,0,5,3
1,0,41.0,3,0,0,3,0,0,2
_,_,33.0,1,0,3,7,0,3,0
_,_,98.5,0,0,0,0,0,7,6
_,_,19.0,7,1,6,7,0,2,0
1,0,108.0,0,0,0,0,0,7,7
_,_,76.5,0,0,0,0,0,7,7
1,0,77.0,0,0,0,0,0,7,7
_,_,112.0,4,0,0,7,0,7,7
2,0,91.5,4,0,0,0,0,7,4
2,0,100.0,0,0,0,0,0,7,7
2,1,77.0,1,0,7,3,0,3,7
1,1,48.0,1,0,4,7,7,7,1
1,0,94.0,3,0,0,0,0,7,4
_,_,91.0,0,0,0,0,0,7,7
2,2,70.0,7,0,0,0,0,7,0
1,0,62.0,7,7,7,7,7,7,7
0,_,86.0,0,0,0,0,0,7,4
2,0,34.0,0,0,0,0,7,1,0
_,_,91.0,1,0,0,0,0,7,3
_,_,59.0,4,0,0,3,0,6,3
_,_,61.0,3,0,0,0,0,7,3
2,0,25.5,2,0,7,7,0,1,0
1,1,100.0,3,0,0,0,0,7,7
0,_,68.0,3,1,0,0,0,2,7
2,0,89.0,0,0,0,0,0,7,4
1,1,50.0,2,1,7,2,0,3,0
1,1,48.5,2,0,0,0,0,4,0
1,1,56.0,2,0,0,0,0,7,0
2,0,77.0,3,0,0,3,2,7,0
_,_,51.0,3,0,3,3,3,7,0
2,0,53.0,3,0,0,3,2,7,0
1,0,39.0,2,0,1,7,0,4,0
1,0,56.0,7,0,3,0,0,7,7
1,1,37.0,5,4,4,0,3,4,2
1,0,64.5,2,0,0,0,0,4,4
2,0,42.0,2,0,7,2,3,5,0
1,0,33.5,5,0,4,4,0,7,0
2,0,65.0,3,1,0,2,7,6,0
1,0,35.5,7,0,0,7,2,3,0
0,_,54.0,0,0,0,0,0,6,0
2,0,87.5,0,0,0,0,4,5,7
1,1,86.0,1,1,2,0,0,7,0
2,0,68.0,7,2,2,7,7,5,2
_,_,21.0,7,1,7,7,0,0,0
2,2,57.5,7,2,2,0,0,7,0
2,2,35.0,7,3,7,7,7,3,0
2,2,52.0,4,2,2,0,0,4,0
0,_,70.5,3,0,7,0,0,3,7
0,_,24.0,0,0,0,7,7,0,0
_,_,77.0,0,0,0,0,0,7,2
_,_,38.5,0,0,0,2,0,1,1
1,0,81.0,0,0,0,0,0,7,6
_,_,63.5,4,0,2,0,0,3,5
1,0,73.0,0,0,0,0,0,5,0
_,_,97.0,0,0,0,0,0,7,7
_,_,87.0,7,0,3,7,7,7,7
2,0,68.0,7,7,3,7,7,7,7
_,_,68.0,0,0,0,0,0,7,7
1,0,65.0,1,0,0,0,0,7,7
_,_,78.5,4,0,0,0,0,7,3
3,0,96.5,7,4,3,3,0,7,7
0,_,47.5,7,0,3,3,2,4,3
_,_,56.5,1,1,2,4,0,5,7
1,1,64.5,0,0,3,0,0,7,1
1,1,52.0,0,0,0,0,0,7,0
1,0,32.5,7,4,7,7,0,0,0
_,_,71.0,0,0,0,0,0,6,7
0,_,86.5,3,0,0,3,0,7,6
_,_,51.0,4,0,5,3,3,3,3
1,1,72.0,3,0,0,3,0,5,0
1,0,30.5,3,0,7,7,0,4,0
1,1,90.5,7,0,4,6,2,7,7
0,_,65.0,0,0,0,7,0,7,0
_,_,76.0,0,0,0,0,0,7,3
2,2,64.0,2,2,0,0,0,7,0
2,2,71.0,4,2,0,7,7,7,0
2,2,33.5,1,0,2,0,7,3,1
1,0,81.0,0,0,0,0,0,7,0
0,_,35.5,2,2,2,3,0,3,2
_,_,40.5,3,0,0,0,0,5,0
_,_,80.0,0,0,0,2,0,7,2
2,2,90.0,3,0,0,0,0,7,3
2,0,103.0,0,0,0,0,0,7,7
1,0,84.5,3,0,7,7,0,5,3
_,_,63.0,7,4,4,2,0,7,7
1,0,28.5,7,7,7,7,7,1,0
0,_,46.5,2,2,2,2,2,4,0
_,_,91.0,1,0,0,0,0,7,7
1,1,84.5,2,0,7,0,0,7,7
1,1,43.0,1,0,0,0,0,4,0
1,1,93.0,3,0,0,0,0,7,7
_,_,72.0,0,0,0,0,0,7,7
1,1,55.5,3,3,3,3,3,6,0
2,2,60.0,0,0,0,0,0,7,0
_,_,54.0,7,5,3,1,0,5,4
_,_,76.0,2,0,0,0,0,4,2
2,2,65.0,2,2,2,3,5,3,3
_,_,102.0,0,0,0,0,0,7,5
3,3,72.0,1,0,0,1,0,7,0
3,3,72.0,1,0,0,1,0,7,0
1,0,92.5,0,0,0,0,0,7,3
2,1,50.0,1,0,0,0,0,4,0
_,_,74.5,3,7,7,0,0,7,1
1,1,57.0,6,0,2,7,0,7,0
2,0,90.5,0,0,0,0,0,6,4
_,_,66.0,0,0,0,0,0,7,7
_,_,51.5,0,1,7,3,3,0,3
2,0,69.0,0,0,0,0,0,2,2
_,_,102.5,0,0,0,0,0,7,7
_,_,70.0,7,1,0,0,0,7,0
_,_,96.0,4,0,0,0,0,3,7
_,_,45.0,7,3,3,7,3,7,0
2,2,28.0,7,3,2,7,7,1,0
_,_,108.0,3,0,0,0,0,7,3
1,0,74.0,2,0,0,0,0,7,7
_,_,88.0,0,0,0,0,0,7,7
_,_,35.0,0,0,0,0,7,2,1
2,1,45.0,4,2,3,3,3,3,0
1,0,57.0,3,0,0,0,2,3,7
_,_,71.5,0,0,4,0,0,3,7
2,0,84.0,7,2,7,0,7,7,7
_,_,96.0,3,7,0,0,0,7,3
2,2,57.0,0,0,0,0,0,7,0
2,0,94.0,2,2,3,0,0,7,5
2,0,85.0,2,2,2,3,2,7,7
_,_,74.0,0,0,0,0,0,7,5
2,0,47.0,5,2,0,3,2,4,0
1,1,65.0,1,0,0,0,0,2,2
_,_,45.0,2,0,2,2,0,5,0
0,_,85.0,1,0,0,1,0,4,7
_,_,42.0,7,0,7,7,0,3,0
_,_,40.5,0,0,0,0,0,4,0
2,0,93.5,0,0,0,0,0,7,7
_,_,39.5,0,0,0,2,0,7,0
_,_,86.0,0,0,0,0,0,7,3
_,_,87.0,2,0,0,0,0,7,2
_,_,82.0,2,0,1,3,0,5,0
1,0,62.0,0,0,0,0,0,4,0
_,_,90.0,7,0,7,7,0,7,0
1,0,92.0,5,3,4,7,7,5,0
1,0,28.0,7,0,0,0,0,0,0
2,1,31.5,2,0,2,3,1,0,7
2,1,63.0,0,2,0,2,3,0,7
1,1,73.5,7,5,6,7,7,5,0
1,1,73.5,7,5,6,7,7,5,0
1,0,45.0,3,2,2,2,2,2,0
2,1,71.0,2,0,0,0,0,4,1
_,_,51.0,3,0,1,7,0,2,5
2,0,74.0,2,1,3,2,4,7,0
1,1,91.0,3,3,7,7,7,7,7
_,_,93.0,3,3,3,7,0,7,0
2,0,77.0,1,0,7,7,7,7,0
1,0,108.0,3,7,7,7,7,7,7
1,0,97.0,0,0,0,0,0,7,7
1,0,87.0,0,0,0,0,0,7,0
1,1,88.0,1,1,0,0,0,7,0
2,0,47.5,3,0,3,0,0,5,3
1,0,88.0,2,0,0,0,0,7,3
1,1,69.0,5,3,7,3,7,7,7
2,2,80.5,4,1,2,2,4,7,0
1,1,61.0,2,0,0,0,0,7,3
0,_,90.0,0,0,0,0,0,7,3
0,_,51.0,4,5,3,3,5,2,3
2,1,51.5,2,0,3,0,0,4,4
2,1,70.0,3,2,2,0,7,7,7
2,1,70.0,3,2,2,0,7,7,7
1,1,36.0,7,0,0,7,0,7,0
1,1,83.0,2,0,0,7,2,7,3
0,_,52.0,2,0,1,7,5,5,0
0,_,52.0,2,0,1,7,5,5,0
_,_,68.0,0,0,0,0,0,4,4
1,0,60.0,0,0,3,7,0,4,0
_,_,58.0,1,1,1,1,0,3,7
3,0,88.0,7,1,0,0,1,7,7
1,1,87.0,5,0,3,3,0,7,0
1,0,84.5,0,0,0,0,0,7,0
2,2,97.0,0,0,0,0,0,7,7
2,0,83.0,0,0,0,0,0,7,0
2,2,55.0,7,2,0,0,0,7,1
1,0,61.0,4,1,0,7,0,7,1
1,0,56.0,7,1,0,7,7,7,0
0,_,50.5,0,0,0,0,0,5,6
2,2,83.0,3,0,3,3,4,7,7
1,1,90.0,2,1,2,1,0,7,3
1,0,84.0,0,0,0,0,0,7,7
1,1,104.0,4,4,0,0,0,7,7
_,_,65.5,2,0,0,0,0,7,4
1,1,63.0,0,1,0,0,0,7,3
2,0,79.0,0,0,0,0,0,7,3
1,0,71.0,5,0,7,7,7,3,0
2,2,97.0,0,0,3,0,0,7,7
_,_,69.0,2,1,2,2,0,7,7
1,1,88.0,0,0,0,0,0,7,7
1,0,103.0,0,0,0,0,0,7,7
_,_,107.0,0,0,0,0,0,7,7
1,0,53.0,7,4,2,7,0,7,0
_,_,91.5,0,0,0,0,0,4,4
1,1,89.0,4,0,2,2,2,7,7
_,_,93.5,0,0,0,2,0,7,7
1,0,33.5,7,0,7,7,0,4,0
1,0,81.0,7,0,0,7,7,7,7
1,1,67.0,0,0,0,4,0,4,4
1,0,81.0,3,1,0,0,0,7,0
1,1,74.0,3,3,2,3,2,7,6
_,_,97.5,0,0,0,0,0,7,7
2,2,41.0,2,0,0,3,4,3,1
1,0,67.0,3,4,0,3,4,5,5
1,1,94.0,0,0,0,0,0,7,7
1,1,55.5,7,0,0,0,0,7,0
_,_,43.5,3,4,4,4,4,3,7
_,_,43.5,3,4,4,4,4,3,7
2,2,69.0,7,1,2,2,2,7,7
1,1,72.5,3,2,7,7,7,3,7
_,_,67.0,0,0,0,0,0,3,7
2,0,77.0,7,0,0,0,0,0,0
_,_,56.0,7,1,7,7,0,7,7
_,_,61.0,6,6,5,5,6,6,1
1,0,86.0,7,0,7,7,0,7,0
1,1,78.0,5,0,0,6,0,4,5
1,1,65.0,0,0,0,0,0,5,0
3,1,52.0,1,0,7,7,7,7,0
0,_,24.0,7,0,1,1,0,0,0
0,_,58.5,1,0,2,0,1,7,0
2,2,92.0,7,0,0,7,7,7,3
0,_,59.0,7,0,6,6,0,6,0
1,1,37.5,7,3,7,3,7,7,0
1,1,87.0,3,0,0,0,0,7,0
2,2,72.5,4,0,2,7,6,7,0
0,_,43.0,7,0,3,0,0,3,2
2,2,52.0,7,0,0,7,0,7,0
_,_,32.5,7,0,7,7,0,2,0
1,1,58.0,0,0,0,0,0,7,1
1,1,64.0,7,1,7,7,7,3,5
2,2,52.0,1,0,0,0,0,7,0
1,0,63.0,5,0,0,0,7,7,0
1,1,63.0,7,0,0,7,0,7,0
2,2,71.0,3,0,0,2,0,5,5
_,_,27.0,7,0,5,5,0,3,2
_,_,53.0,0,0,0,0,0,7,0
_,_,56.5,2,1,0,0,0,7,0
1,0,86.5,0,0,0,0,0,7,5
_,_,98.0,0,0,0,0,0,7,7
_,_,66.0,0,0,2,3,0,5,5
1,1,56.0,7,0,0,0,0,7,0
_,_,50.5,1,0,0,0,0,7,2
3,0,29.5,4,3,4,7,4,4,0
1,0,62.0,0,0,3,0,0,5,0
0,_,94.0,0,0,0,0,0,7,7
3,3,64.0,7,3,2,0,0,7,7
_,_,43.0,0,0,0,0,0,4,0
_,_,30.0,0,0,0,0,0,3,0
2,0,55.0,0,0,0,0,2,7,0
1,1,58.0,7,0,3,3,2,7,0
1,1,64.5,3,0,0,1,3,7,0
_,_,88.0,3,0,0,0,0,7,2
0,_,96.0,0,0,0,0,0,7,3
1,0,95.0,0,0,0,0,0,7,7
_,_,67.0,0,0,7,0,0,7,7
1,0,77.0,0,0,0,0,0,7,0
1,1,68.0,1,0,0,7,7,1,0
1,1,73.0,0,0,0,0,0,7,2
2,2,39.0,7,2,5,7,3,2,0
2,2,105.0,7,0,0,0,0,7,0
2,1,58.0,0,0,0,0,0,7,2
_,_,57.5,0,0,0,0,0,3,3
0,_,52.0,3,0,0,7,7,7,0
2,1,49.0,1,0,0,7,3,7,0
1,1,78.0,2,2,0,7,0,7,5
2,2,75.0,2,2,0,0,0,7,0
_,_,58.0,3,7,0,0,0,7,0
2,2,42.5,3,0,0,0,4,2,0
2,0,42.0,3,0,0,0,0,7,0
2,1,92.0,0,0,0,0,0,7,2
1,0,37.0,7,2,7,2,0,1,3
1,0,21.0,1,1,0,0,7,0,0
2,2,18.0,1,7,0,7,7,2,0
1,0,63.0,0,0,0,7,0,7,7
1,1,40.0,7,0,0,7,7,3,7
2,1,65.0,1,1,0,2,2,7,0
2,2,61.0,7,0,0,0,0,6,1
2,0,52.0,7,0,0,7,7,7,0
1,1,28.0,2,1,1,2,2,0,0
2,2,70.5,3,0,0,0,0,7,0
2,2,67.0,0,7,6,7,7,7,2
_,_,84.0,2,0,3,6,0,7,2
1,1,78.0,7,1,1,1,0,7,7
1,0,49.5,4,0,2,3,0,7,0
_,_,64.0,0,0,0,0,0,6,1
_,_,75.0,0,0,0,0,0,7,3
1,1,75.0,0,0,0,0,0,7,1
2,0,71.0,0,0,0,0,0,7,0
0,_,58.0,2,0,0,2,2,7,0
1,1,63.0,7,0,0,0,0,7,2
1,0,29.0,7,0,0,3,0,1,1
1,0,75.0,7,0,0,0,0,7,7
_,_,70.0,0,0,7,7,0,7,2
1,0,67.0,7,0,7,7,7,7,3
_,_,74.0,0,0,0,0,0,7,1
1,0,95.0,2,1,0,0,0,7,7
1,0,93.5,0,0,0,0,0,7,6
1,0,69.0,0,0,0,3,0,7,7
_,_,37.5,2,3,2,1,3,2,0
_,_,67.0,0,0,0,0,0,7,0
1,0,55.0,3,0,0,7,7,5,7
1,0,63.5,4,0,0,3,2,7,0
2,0,70.0,0,0,0,0,0,7,7
1,0,86.0,0,0,0,0,0,7,3
_,_,67.0,0,0,0,1,0,7,5
_,_,55.0,7,0,0,0,0,6,1
_,_,95.0,0,0,0,0,0,7,2
_,_,86.0,1,0,6,6,0,7,7
2,1,55.0,7,2,3,7,4,7,0
_,_,67.0,0,0,0,0,0,7,0
_,_,53.5,0,1,3,3,0,6,0
_,_,82.0,0,6,0,0,0,7,3
2,0,53.0,7,3,7,4,7,5,1
1,1,103.0,7,0,0,5,0,6,7
_,_,58.0,7,0,0,7,0,7,0
_,_,67.0,0,0,0,0,0,7,2
1,0,77.0,0,0,0,0,0,7,3
2,0,57.0,7,7,7,7,5,7,0
1,0,83.5,0,0,0,0,0,7,7
_,_,62.0,7,0,0,2,0,7,0
1,1,70.0,0,0,0,0,0,7,6
_,_,69.5,6,3,0,6,0,7,5
_,_,61.0,1,1,0,0,0,7,0
1,1,57.0,7,0,0,0,7,7,1
2,0,83.0,0,0,0,0,0,7,0
1,1,56.0,0,0,0,0,0,7,7
1,0,31.0,7,0,0,0,0,0,1
2,0,66.0,0,0,0,0,0,7,2
1,1,64.0,1,0,0,7,0,7,0
1,1,61.0,7,0,0,7,7,7,0
1,0,71.0,0,0,0,0,0,7,1
_,_,61.0,7,0,0,1,0,7,0
1,0,83.0,1,0,2,2,1,7,2
2,2,11.5,4,4,7,4,5,0,0
1,1,31.0,4,2,4,7,7,3,0
1,0,64.0,4,2,3,4,0,4,0
1,1,29.0,7,4,7,7,7,2,0
1,1,59.0,2,1,2,1,3,7,2
2,1,38.5,4,3,7,7,7,3,0
2,1,18.0,7,4,3,4,3,2,0
1,0,50.0,0,0,0,0,0,2,0
_,_,44.0,2,3,7,3,0,4,2
1,1,73.0,3,3,2,3,5,4,0
1,0,29.0,6,2,1,6,0,4,0
0,_,90.0,5,5,5,5,5,7,0
1,1,50.0,3,2,7,3,7,4,4
2,2,58.0,5,1,5,7,7,7,0
2,1,70.0,3,0,0,2,3,6,4
_,_,90.0,2,0,7,0,2,7,6
